RefSeq_oriC,Prediction,Correct
NC_014013_4,-1.009479525560826,False
NC_014013_5,-1.009479525560826,False
NC_014013_6,-1.009479525560826,False
NC_014013_7,-1.1188155011816916,False
NC_011333_0,-1.0750797241971226,False
NC_011333_1,-1.0177311204705914,False
NC_011333_2,-1.0305226299604497,False
NC_011333_3,-1.0829246487338564,False
NC_011333_4,-1.099276413841258,False
NZ_CP009498_0,-2.3064432364547156,False
NZ_CP009498_1,-0.10253721437591981,True
NZ_AP014622_0,-1.3563017108318312,False
NZ_AP014622_1,2.157464056759133,True
NZ_AP014622_2,-1.2543715606324126,False
NC_010468_0,-1.0164054939564642,False
NC_010468_1,1.0009328612375812,True
NZ_CP008871_0,-1.4219445691797274,False
NZ_CP008871_1,1.8111958955970893,True
NZ_CP008871_2,-1.1537539271070527,False
NC_017513_0,-1.327161363926047,False
NC_017513_1,1.035666598461171,True
NC_018027_0,-1.0462631511576446,False
NC_018027_1,-1.1136224933299188,False
NC_018027_2,-1.1062867145035595,False
NC_018027_3,-1.0112744796447741,True
NC_018027_4,0.24116342979022828,False
NC_016642_0,-1.1901202280977723,False
NC_016642_1,-1.2088267657698906,False
NC_016642_2,-0.9957510660077473,False
NC_016642_3,-1.0000127448964717,False
NZ_CP008861_0,-1.085044816174799,False
NZ_CP008861_1,0.8667609804762237,True
NZ_CP008861_2,-1.234991878643305,False
NC_017986_0,0.9999993390080022,True
NC_007482_0,-0.7159607695662003,False
NC_007482_1,-1.2026128505994989,False
NC_007482_2,-1.0592755451107705,False
NC_007482_3,-1.0079570698676348,False
NC_007482_4,-1.0640520406954492,False
NC_007482_5,-1.0028565452932894,False
NZ_CP008804_0,-1.0155124859989633,False
NZ_CP008804_1,-1.292490505091669,False
NZ_CP008804_2,1.0553358589754198,False
NZ_AP014522_0,-1.465963150775343,False
NZ_AP014522_1,-1.000686431862894,True
NZ_AP014522_2,-0.9995957821603716,False
NC_017056_0,2.5577842398593815,True
NC_017056_1,-1.077319459762583,False
NZ_CP000574_0,0.9999993390080022,True
NZ_CP009259_0,-1.017763671403577,False
NZ_CP009259_1,-1.199574739928542,False
NZ_CP009259_2,-0.873813733772485,False
NZ_CP009259_3,-1.3347785432104813,False
NZ_CP009259_4,-1.0484298295993908,False
NC_022659_0,-1.4292500620595538,False
NC_022659_1,0.9995091982182005,True
NC_014119_0,-0.8428298773908891,False
NC_014119_1,0.45190673043453855,True
NC_014119_2,-1.1125984667022435,False
NC_014119_3,-1.0359141557738012,False
NC_002505_0,0.9999993390080022,True
NZ_CP022130_0,0.9999993390080022,True
NC_006512_0,-1.3117699691112163,False
NC_006512_1,2.330594087687993,True
NC_009481_0,1.0009649030653607,True
NC_009481_1,-0.9967967027172817,False
NZ_LT960777_0,0.9999993390080022,True
NC_020511_0,1.68093359075673,True
NC_020511_1,-0.6769513104842899,False
NC_019729_0,-1.033891976688791,False
NC_019729_1,-1.5784141655842545,False
NC_019729_2,-1.2109106676916694,False
NC_019729_3,-1.0353911093873676,False
NC_019729_4,-1.3209271110529157,False
NC_019729_5,-1.1815308312605366,False
NC_019729_6,-1.00632538852158,False
NC_011958_0,-0.9932744622646423,False
NC_011958_1,-1.008194657102868,False
NC_011958_2,-1.0113825241446561,False
NC_011958_3,-1.0068817233496843,False
NC_011958_4,-0.994715906504487,True
NC_011958_5,-1.058244736622376,False
NC_011958_6,-1.1276790754763992,False
NC_015186_0,-1.6337037304724815,False
NC_015186_1,-1.0135010557431114,False
NC_015186_2,-1.0371371763516406,True
NC_015186_3,-1.079558286278788,False
NC_015186_4,-1.0213043451845663,False
NC_015186_5,-1.0649320933901463,False
NZ_CP023728_0,0.9999993390080022,True
NC_017492_0,0.9999993390080022,True
NC_007798_0,-1.3117699691112163,False
NC_007798_1,-0.6150503231655107,True
NC_007798_2,-1.113145580323183,False
NC_007798_3,-1.1863054158045456,False
NC_014532_0,0.9999993390080022,True
NC_010503_0,-0.9986941910688556,False
NC_010503_1,-1.0123820319971542,False
NC_010503_2,-1.1164545741772456,False
NC_010503_3,-0.7158960028287338,False
NC_010320_0,0.9999993390080022,True
NC_009075_0,0.9996740137809057,True
NC_007509_0,1.1180241853883872,True
NC_007509_1,-1.0029303447344005,False
NC_017272_0,-1.3445427010295854,False
NC_017272_1,1.2618172296720418,True
NC_017272_2,-1.0463703303002971,False
NZ_CP008730_0,-1.1464798330009727,False
NZ_CP008730_1,1.1036528974547453,True
NC_008530_0,0.9999993390080022,True
NC_011386_0,-2.3064432364547156,False
NC_011386_1,-0.6618458412351542,True
NZ_LN680001_0,0.9999993390080022,True
NC_007508_0,-1.1608778226133565,False
NC_007508_1,1.0397073253137508,True
NC_014100_0,-1.0243344445127198,False
NC_014100_1,-1.0625434368104634,False
NC_014100_2,-0.9075806342264541,False
NC_014100_3,-0.4828365294171617,True
NC_023149_0,-1.0946763401415984,False
NC_023149_1,0.8460042116271411,True
NC_023149_2,-1.286834436011523,False
NC_008229_0,-0.2941907112621378,True
NC_008229_1,-1.2205367294769671,False
NC_008229_2,-1.2849725518859627,False
NC_008229_3,-1.0157262589416176,False
NC_008229_4,-1.051249350906508,False
NZ_CP008885_0,-1.0379643170552504,False
NZ_CP008885_1,-1.0880921198679536,False
NZ_CP008885_2,-1.0864162628825282,False
NZ_CP008885_3,-1.073109449396773,False
NZ_CP008885_4,-1.107147749391393,False
NZ_CP008885_5,-1.1405421862094072,False
NZ_CP008885_6,-0.6757043504120388,True
NC_008782_0,1.0001703655315664,True
NC_021833_0,0.9999993390080022,True
NC_008322_0,-1.0305422908681037,False
NC_008322_1,1.0093418365284863,True
NZ_CP018020_0,-1.0125624337276398,False
NZ_CP018020_1,-1.3535669637413597,False
NZ_CP018020_2,-1.11274923996975,False
NZ_CP018020_3,-1.1143347605651484,False
NZ_CP018020_4,-1.009947406541235,True
NZ_CP018020_5,-1.2399115112093482,False
NC_014965_0,0.9999993390080022,True
NC_022594_0,-1.0200893562833306,False
NC_022594_1,1.5172326139144248,True
NC_016775_0,-1.0001851473044125,False
NC_016775_1,1.0009649030653607,True
NC_008820_0,-0.8456118818397071,False
NC_008820_1,-1.257891637787884,False
NC_008820_2,-0.8265284129181991,True
NC_014355_0,1.0001703655315664,True
NC_016147_0,-1.2952167081645085,False
NC_016147_1,-1.0027316904910804,False
NC_016147_2,1.1674030688576609,True
NC_015183_0,-1.0166201073546886,False
NC_015183_1,1.2311748322915095,True
NC_022223_0,0.9999993390080022,True
NC_009439_0,0.9999993390080022,True
NC_022370_0,-1.30535767566869,False
NC_022370_1,2.387059715006481,True
NC_010794_0,0.9999993390080022,True
NC_017215_0,-1.3543411540250168,False
NC_017215_1,1.254842980874409,True
NC_021150_0,-1.1229367393989966,False
NC_021150_1,1.0346658803266935,True
NC_015519_0,-1.0305422908681037,False
NC_015519_1,1.0093418365284863,True
NC_017048_0,4.520157798072221,True
NC_017048_1,-1.1152110518826162,False
NC_017048_2,-1.0761385264601613,False
NC_017048_3,-0.959119615267346,False
NC_017635_0,0.9999993390080022,True
NC_006155_0,0.9999993390080022,True
NZ_CP025438_0,0.9999993390080022,True
NC_013456_0,0.9999993390080022,True
NZ_CP025135_0,0.9999993390080022,True
NC_008011_0,-1.024295406601505,False
NC_008011_1,1.019995987931489,True
NC_006814_0,0.9999993390080022,True
NZ_CP009416_0,0.9999993390080022,True
NC_003062_0,0.9994941330628613,True
NZ_CP009907_0,0.9999993390080022,True
NC_008687_0,-8.84193660212272,False
NC_008687_1,-1.3166840246145723,False
NC_008687_2,-0.25393058534654345,True
NC_015703_0,1.275285526194503,True
NC_015703_1,-0.8740329270285427,False
NC_005296_0,0.9994941330628613,True
NC_013501_0,-1.1753154189956254,False
NC_013501_1,1.044777503840004,True
NZ_CP009054_0,0.9999993390080022,True
NC_017550_0,-1.369036306826198,False
NC_017550_1,2.3829811677337687,True
NC_022738_0,-1.3855206556689004,False
NC_022738_1,1.018616822430994,True
NZ_CP003915_0,0.9996740137809057,True
NC_014722_0,0.9999993390080022,True
NC_015581_0,-1.0836533764812215,False
NC_015581_1,1.596735351752338,True
NC_012490_0,0.9999993390080022,True
NC_013009_0,-1.1702959748905875,False
NC_013009_1,-1.1096076336596836,False
NC_013009_2,-1.2571816022416356,True
NC_013009_3,-1.365807476954265,False
NC_013009_4,-1.2016996679254162,False
NC_017303_0,0.9999993390080022,True
NC_004061_0,-1.065553885561256,False
NC_004061_1,1.04883690544211,False
NC_022569_0,0.9999993390080022,True
NC_006526_0,-0.9278015611037882,True
NC_006526_1,-0.9895862590781148,False
NC_006526_2,-0.7460307457001731,False
NZ_CP022653_0,0.9999993390080022,True
NC_017287_0,0.9999993390080022,True
NC_016512_0,0.9999993390080022,True
NZ_CP024610_0,-0.8896466122249065,False
NZ_CP024610_1,-1.4324514680276847,False
NZ_CP024610_2,-0.8677638190603629,False
NZ_CP013430_0,0.9999993390080022,True
NZ_CP006018_0,-1.163087187307083,False
NZ_CP006018_1,1.1023801325461535,True
NC_014624_0,-1.0146123267928024,False
NC_014624_1,1.0006848761570752,True
NC_007650_0,0.9996740137809057,True
NC_018418_0,-0.8831821458079416,False
NC_018418_1,-0.43221030266282967,False
NC_018418_2,-1.0112744796447741,False
NC_018418_3,-0.9969481918695833,False
NC_020930_0,1.4876255144342154,True
NC_020930_1,-0.29532780111229884,False
NZ_CP025443_0,0.9999993390080022,True
NC_011025_0,-1.0925965001824187,False
NC_011025_1,-1.1364759085701606,False
NC_011025_2,-1.1357610861231733,False
NC_011025_3,-1.0699574352876964,False
NC_011025_4,-1.1190301916625371,False
NC_011025_5,-1.0423320967718637,False
NC_011025_6,-1.0548398456089016,False
NC_011025_7,-1.0663134733810493,False
NC_011025_8,-1.067836697349142,False
NC_011025_9,-1.1857372849034873,True
NC_020965_0,0.8590355674175567,True
NC_020965_1,0.31269374124480875,False
NC_014366_0,0.26943887870573646,True
NC_014366_1,-0.29135889593674436,False
NC_014366_2,-1.0869173774949472,False
NC_014366_3,-0.9948692439763163,False
NC_017934_0,-1.3925818917458541,False
NC_017934_1,-1.1903563880212344,False
NC_017934_2,-1.0211262641893823,False
NC_017934_3,-1.2664126234225164,False
NC_017934_4,-0.6552588573570601,True
NC_022657_0,-1.3081915925550958,False
NC_022657_1,-1.1458579077606912,False
NC_022657_2,-1.4188968772523138,False
NC_022657_3,-1.1104861291843149,False
NC_022657_4,-1.4549772260552827,False
NC_022657_5,0.08810261207828216,True
NC_022657_6,-1.2040906368282462,False
NC_020387_0,-0.3668598108007741,False
NC_020387_1,-1.1043694088492144,False
NC_020387_2,-1.011943136301474,False
NC_020387_3,-0.7800085820157305,True
NC_022110_0,1.68093359075673,True
NC_022110_1,-0.6769513104842899,False
NZ_CP009284_0,0.9999993390080022,True
NC_019793_0,-1.030174786560169,False
NC_019793_1,-1.0188874225873035,False
NC_019793_2,0.23896650467964672,True
NC_019793_3,-1.0225472085517053,False
NC_019793_4,-1.0053878581321014,False
NC_009839_0,-1.453710963894567,False
NC_009839_1,-1.121984158042258,False
NC_009839_2,-0.7046996694503973,False
NC_009839_3,0.7328726334404878,True
NC_017431_0,1.68093359075673,True
NC_017431_1,-0.6769513104842899,False
NC_022444_0,-1.1290616335964414,True
NC_022444_1,-0.988241598504507,False
NC_022444_2,-0.6577762024528993,False
NC_018013_0,-1.094127144258332,False
NC_018013_1,-1.1176070054525467,False
NC_018013_2,-1.0817059465774064,True
NC_018013_3,-1.07140520638807,False
NC_014152_0,0.9999993390080022,True
NC_019678_0,-1.0198081660960006,False
NC_019678_1,-1.1484322228796329,False
NC_019678_2,-1.0968441076864137,False
NC_019678_3,-1.2240485206301541,False
NC_019678_4,-1.216581403576518,False
NC_019678_5,-1.1097071032708554,False
NC_017096_0,-1.3606854236731343,False
NC_017096_1,-0.38255081916257994,True
NC_017096_2,-1.2594393965491604,False
NC_017096_3,-1.6716478779135768,False
NZ_CP007514_0,-1.3798136740396265,False
NZ_CP007514_1,1.5172326139144248,True
NZ_CP007514_2,-1.265287580262216,False
NC_013517_0,1.1847931406331271,True
NC_013517_1,-1.1360971338725874,False
NZ_CP010115_0,-1.1573665957014667,False
NZ_CP010115_1,1.1992361077957499,True
NC_015736_0,-0.6481868995830864,False
NC_015736_1,-0.9292714214010884,False
NC_015736_2,-0.9914719657660866,False
NC_015736_3,-0.99478331575431,False
NC_010163_0,0.9999993390080022,True
NC_003912_0,-1.1300838820065435,False
NC_003912_1,1.668605972875534,True
NC_011726_0,-1.1687807761068767,False
NC_011726_1,-1.144963428897759,False
NC_011726_2,-1.3829550690936883,False
NC_011726_3,-1.0105031251026075,False
NC_011726_4,-1.056914736494255,False
NC_011726_5,-1.0541529590606926,False
NC_011726_6,-1.0949470637238987,False
NC_011726_7,-1.0376841462813131,False
NC_011726_8,-1.0090606181998878,False
NC_011726_9,-1.2290672046703917,False
NC_017375_0,-1.15299048257055,False
NC_017375_1,-1.2093675922292333,False
NC_017375_2,-1.3396744772302525,False
NC_017375_3,-0.9890469407279368,True
NC_017375_4,-1.0636349013311899,False
NC_017375_5,-1.0037549988943992,False
NC_022535_0,1.0002163207315335,True
NC_022535_1,-1.091915193857295,False
NC_012587_0,-1.0133043003062048,False
NC_012587_1,0.9012172984960871,True
NC_012587_2,-0.9752196859847031,False
NC_022905_0,-1.136910193233634,False
NC_022905_1,1.4190971595550168,True
NC_015573_0,0.9996740137809057,True
NC_005955_0,0.9999993390080022,True
NC_004311_0,-1.0001851473044125,False
NC_004311_1,1.0009649030653607,True
NC_017290_0,0.9999993390080022,True
NC_020935_0,1.4876255144342154,True
NC_020935_1,-0.29532780111229884,False
NC_010002_0,-1.1014795374772837,False
NC_010002_1,-1.103746643453425,False
NC_010002_2,2.1789359556019092,True
NC_010002_3,-1.1328088711259083,False
NZ_CP008953_0,-2.1025552244775807,False
NZ_CP008953_1,0.8922782211336171,True
NZ_CP008953_2,-1.2290095595174277,False
NC_010410_0,0.9999993390080022,True
NC_017549_0,0.9999993390080022,True
NZ_CP023395_0,-1.01717621728786,False
NZ_CP023395_1,1.0027002037152586,True
NZ_CP009747_0,-1.409652522891973,False
NZ_CP009747_1,-1.1888343941383737,False
NZ_CP009747_2,1.1450776505112203,True
NZ_CP009747_3,-1.141139861836214,False
NC_017094_0,0.9994941330628613,True
NC_009049_0,-1.3543411540250168,False
NC_009049_1,1.254842980874409,True
NC_011985_0,0.9999993390080022,True
NZ_CP006803_0,-1.0138137675604801,False
NZ_CP006803_1,1.0031715222654698,True
NC_017025_0,0.9993861174681429,True
NC_017025_1,-1.3656268794045074,False
NC_017025_2,-1.1624427410004528,False
NC_021880_0,1.2592684408104675,True
NC_021880_1,-1.0848814522415096,False
NC_021880_2,-1.0275579357496467,False
NC_021880_3,-0.9999261046928665,False
NC_017167_0,-1.0614284650749168,False
NC_017167_1,1.0357503575142546,True
NC_022353_0,-1.1236769718914614,False
NC_022353_1,1.4931104680079643,True
NC_007645_0,0.9999993390080022,True
NC_017584_0,-1.0213838880182478,False
NC_017584_1,1.0759080150569191,True
NZ_CP010289_0,-1.1251453492101915,False
NZ_CP010289_1,1.0904695237184485,False
NZ_CP010446_0,-1.0601586251424193,False
NZ_CP010446_1,-1.243111137715678,False
NZ_CP010446_2,1.5434088516025868,True
NZ_LN614756_0,0.9999993390080022,True
NC_011989_0,1.0001383309323744,True
NC_011989_1,-1.1328933521985702,False
NC_010725_0,-1.2086192549143482,False
NC_010725_1,-1.0731594585360453,False
NC_010725_2,-1.1124503599316269,False
NC_010725_3,-1.0560385971385016,False
NC_010725_4,-1.0842208705386638,False
NC_010725_5,-1.040057100427694,False
NC_010725_6,-1.0418132646115537,False
NZ_CP022437_0,-1.0421473236238354,False
NZ_CP022437_1,-1.1759819271101277,False
NZ_CP022437_2,1.0733625038747705,True
NC_003454_0,-0.6617216879221159,False
NC_003454_1,-1.0659825887355991,False
NC_003454_2,-1.0275104053930504,False
NC_003454_3,-1.064655460597285,True
NC_003454_4,-1.0840731196583333,False
NZ_CP006740_0,0.9999993390080022,False
NZ_LT604076_0,0.9999993390080022,True
NC_017432_0,0.8590355674175567,True
NC_017432_1,0.31269374124480875,False
NC_017440_0,0.8590355674175567,True
NC_017440_1,0.31269374124480875,False
NC_016848_0,-1.1229367393989966,False
NC_016848_1,-1.0226924717098795,True
NC_016848_2,-1.0031676507415226,False
NC_017050_0,2.5577842398593815,True
NC_017050_1,-1.077319459762583,False
NZ_CP007003_0,0.9999993390080022,True
NC_017434_0,0.8590355674175567,True
NC_017434_1,0.31269374124480875,False
NZ_CP009312_0,-1.7303800386827801,False
NZ_CP009312_1,-1.3293079879547938,False
NZ_CP009312_2,-1.0734072311192533,False
NZ_CP009312_3,-1.1356452962020767,False
NZ_CP009312_4,-1.0404344682074138,False
NZ_CP009312_5,-1.2828028638631876,False
NZ_CP009312_6,-1.126068627936027,False
NC_008511_0,-0.3302485089618499,True
NC_008511_1,-0.9803785597424535,False
NC_008511_2,-0.9953469436184064,False
NC_008511_3,-0.9953469436184064,False
NC_008511_4,-1.0057246240084992,False
NC_003197_0,-1.0146549265469729,False
NC_003197_1,1.0004494809165665,True
NC_008044_0,-1.0837189848006494,False
NC_008044_1,-1.91563321877627,False
NC_008044_2,-0.9162989343268946,False
NC_008044_3,-0.9811171353697914,True
NC_008044_4,-1.0110284976847679,False
NC_017904_0,0.9999993390080022,True
NZ_CP024442_0,-1.3034821265123695,False
NZ_CP024442_1,-1.4939602164152765,False
NZ_CP024442_2,0.12918334296961984,True
NZ_CP024442_3,-1.2664350913272442,False
NZ_CP011386_0,0.9999993390080022,True
NC_002516_0,1.5159846008887514,True
NC_002516_1,-1.2015039079165517,False
NC_020944_0,0.8590355674175567,True
NC_020944_1,0.31269374124480875,False
NC_007802_0,-1.0333334697543128,False
NC_007802_1,-1.0607830172551955,False
NC_007802_2,-0.4547923606738691,True
NC_007802_3,-0.6689495728785373,False
NC_014041_0,-0.720560374150429,True
NC_014041_1,-1.212529279643823,False
NC_014041_2,-1.1526268472205514,False
NC_014041_3,-0.9833471954841768,False
NC_009486_0,-1.1618442710650554,False
NC_009486_1,-1.3994208312175884,False
NC_009486_2,-1.1355804413554778,False
NC_009486_3,-1.0446950353450204,False
NC_009486_4,-0.9807732471729393,True
NC_017095_0,-1.213820540387195,False
NC_017095_1,-1.177268722017365,False
NC_017095_2,-1.0750133861738986,True
NC_017095_3,-1.0026291977477995,False
NC_017095_4,-1.0376495690477923,False
NC_017095_5,-1.0328168114638088,False
NC_021847_0,-1.159805774722946,False
NC_021847_1,2.089500609835349,True
NZ_CP021892_0,0.9999993390080022,True
NZ_LM997412_0,1.0692704496889378,True
NZ_LM997412_1,-0.7300790061200273,False
NC_010321_0,0.9999993390080022,True
NC_009937_0,-1.0444434834715735,False
NC_009937_1,-0.9583041865443731,True
NC_009937_2,-1.1417302757207806,False
NC_009937_3,-1.0086188474669966,False
NC_009937_4,-1.0062908095009588,False
NC_015321_0,0.9999993390080022,True
NZ_CP009365_0,-1.5908828069060077,False
NZ_CP009365_1,-1.0428543035181603,False
NZ_CP009365_2,1.9290454960806842,True
NZ_CP009365_3,-1.23097988812099,False
NC_011662_0,-0.9689781192749776,False
NC_011662_1,-1.2031052076952007,False
NC_011662_2,0.4342892766868631,True
NC_011662_3,-1.0002079331462055,False
NC_016012_0,0.9999993390080022,True
NC_009614_0,-1.0845144941389917,False
NC_009614_1,1.1225832364074877,False
NC_021181_0,0.9999993390080022,True
NZ_CP011419_0,0.9999993390080022,True
NC_022360_0,-1.0241386765623999,False
NC_022360_1,1.5070622269820235,True
NC_015381_0,0.9999993390080022,True
NZ_CP006720_0,-1.0389695891140553,False
NZ_CP006720_1,1.015568395457686,True
NC_020891_0,-1.4009084666029337,False
NC_020891_1,-1.571773787132406,False
NC_020891_2,-1.461194555090904,False
NC_020891_3,-1.2979120924587362,False
NC_020891_4,-1.04542341501419,False
NC_020891_5,-1.0301777870787048,False
NC_020891_6,-1.0643443198516052,False
NC_020891_7,-1.1024041204235486,False
NC_020891_8,-0.9953469436184064,False
NZ_CP014869_0,-1.0151624788046034,False
NZ_CP014869_1,-1.1871897027983407,False
NZ_CP014869_2,-1.1737979439623045,False
NZ_CP014869_3,-0.9707069143047902,True
NZ_CP014869_4,-0.7900921481630034,False
NC_009662_0,-1.0164054939564642,False
NC_009662_1,1.0009328612375812,True
NZ_CP022106_0,0.9999993390080022,True
NZ_CP007122_0,0.9999993390080022,True
NC_020286_0,-1.0944108482670087,False
NC_020286_1,-1.0782313123534222,False
NC_020286_2,-1.313597476627413,False
NC_020286_3,-1.0169214114140657,False
NC_020286_4,-1.0003128135828574,False
NC_020286_5,-1.259875828046907,False
NC_020286_6,-1.0261017593879187,False
NZ_CP008739_0,-1.5464867475238668,False
NZ_CP008739_1,0.9851871860212442,False
NZ_CP008896_0,0.9999993390080022,True
NC_010581_0,-0.5303736270786017,False
NC_010581_1,0.621343246001169,True
NC_013355_0,-0.8252689280968879,False
NC_013355_1,-1.000877799107846,False
NC_013355_2,-1.1951842455255728,False
NC_013355_3,-1.1062052505039814,False
NZ_CP022891_0,0.9999993390080022,True
NC_014963_0,-1.1513947575993433,False
NC_014963_1,-1.237485261926784,False
NC_014963_2,-1.2421448429916409,False
NC_014963_3,-1.1787107863947226,False
NC_014963_4,-1.0057246240084992,False
NC_022808_0,-1.0285589749242787,False
NC_022808_1,1.4875261904177621,False
NZ_CP009790_0,-1.7871875371693788,False
NZ_CP009790_1,-1.054986684993095,False
NZ_CP009790_2,-1.4866393681257775,False
NZ_CP009790_3,-1.108674421537492,False
NZ_CP009790_4,0.1262158583514947,True
NC_009663_0,-1.1219423073330843,False
NC_009663_1,1.969512679489023,True
NC_015510_0,-1.1600237840490506,False
NC_015510_1,-1.0862046345954808,True
NC_015510_2,-1.0822648837928652,False
NC_015510_3,-1.0046142098773798,False
NZ_CP007782_0,1.2311748322915095,True
NZ_CP007782_1,-0.9803785597424535,False
NC_016516_0,0.9999993390080022,True
NZ_CP011456_0,-1.0441121289780624,False
NZ_CP011456_1,-1.161738132592481,False
NZ_CP011456_2,-1.2708521035889275,False
NZ_CP011456_3,-1.000484776682802,False
NZ_CP011456_4,-1.096220783395543,True
NZ_CP011456_5,-1.1037873358038068,False
NC_017790_0,-1.2430145113218585,False
NC_017790_1,-1.702220924794416,False
NC_017790_2,-1.0279642490983092,False
NC_017790_3,-0.7177837298285594,True
NC_017790_4,-6.111221324125713,False
NC_012489_0,-1.26808984452285,False
NC_012489_1,-1.3094642103760121,False
NC_012489_2,-1.2431183920170297,False
NC_012489_3,-1.3418463064327197,False
NC_012489_4,-1.103356438838594,False
NC_012489_5,-0.9830730345419652,True
NC_012489_6,-1.4270475743350544,False
NZ_CP010781_0,0.9999993390080022,True
NC_018016_0,-0.9906232276107814,False
NC_018016_1,-1.054955438715423,False
NC_018016_2,-1.0218331150827622,False
NC_018016_3,-1.1666770715256887,False
NC_018016_4,-1.1695409682296172,False
NC_018016_5,-1.1663886030967119,True
NZ_CP021838_0,-1.1517053566531834,False
NZ_CP021838_1,2.071661812559691,True
NZ_CP022556_0,0.9999993390080022,True
NC_019560_0,-1.5839751054056477,False
NC_019560_1,-1.0965578822293252,False
NC_019560_2,-1.0691345592488715,True
NC_019560_3,-1.108925496187956,False
NC_010622_0,0.9999993390080022,True
NC_020938_0,1.4876255144342154,True
NC_020938_1,-0.29532780111229884,False
NZ_CP016780_0,-1.0303944136104752,False
NZ_CP016780_1,-1.0961168099389396,False
NZ_CP016780_2,-1.0875837631615382,False
NZ_CP016780_3,-1.0144911024219623,False
NZ_CP016780_4,-1.003897807453589,False
NZ_CP016780_5,-1.0388553213542109,False
NZ_CP016780_6,-1.0626788898783188,False
NZ_CP016780_7,-0.9847659447553865,False
NZ_CP016780_8,-1.1230049916650187,False
NZ_CP016780_9,-0.9718377877687685,False
NC_010793_0,-1.0260256405987909,True
NC_010793_1,-1.1508410314204467,False
NC_010793_2,-1.1273267262723634,False
NC_010793_3,-1.088763094612338,False
NC_010793_4,-1.132028063834545,False
NC_010793_5,-1.0776202680503302,False
NC_010793_6,-1.0770390922350457,False
NC_010793_7,-1.0601088728177415,False
NC_010793_8,-0.9892890129322522,False
NC_017646_0,0.9999993390080022,True
NC_012912_0,0.9999993390080022,True
NC_022660_0,-1.2191881293866713,False
NC_022660_1,-1.76390563843332,False
NC_022660_2,1.0578638883641618,True
NC_018679_0,-1.0145766407295105,False
NC_018679_1,1.0005109091860136,True
NZ_CP010811_0,-1.2802746777555092,False
NZ_CP010811_1,2.2925789934104244,True
NC_012214_0,0.9999993390080022,True
NZ_CP009436_0,-0.9956932900907971,False
NZ_CP009436_1,1.5831324680918415,True
NC_012721_0,1.1036528974547453,True
NC_012721_1,-1.000686431862894,False
NC_012721_2,-1.000686431862894,False
NC_016808_0,3.227348110102884,True
NC_016808_1,-0.7300790061200273,False
NZ_CP014529_0,0.9999993390080022,True
NZ_CP018014_0,-1.114379513539687,False
NZ_CP018014_1,-1.2517324574435433,False
NZ_CP018014_2,-0.45320242211780326,False
NZ_CP018014_3,1.0262715622614083,True
NC_016602_0,-1.0879836736457718,False
NC_016602_1,1.0692704496889378,True
NC_009659_0,0.9999993390080022,True
NZ_CP023391_0,0.9999993390080022,True
NC_023151_0,-1.2578330824956565,False
NC_023151_1,-1.3509616955312451,False
NC_023151_2,-1.3437134100191541,False
NC_023151_3,-1.0788406362973062,False
NC_023151_4,-1.0016376118160137,True
NC_023151_5,-1.1017622477023592,False
NC_023151_6,-1.0439883518556512,False
NC_014834_0,-0.999103970775826,False
NC_014834_1,-0.9121351159919213,True
NC_014834_2,0.05357546262571031,False
NZ_CP013237_0,-1.070191080424815,False
NZ_CP013237_1,1.0452896678581654,True
NC_016638_0,0.7617948073563612,True
NC_016638_1,-1.1431643629896853,False
NC_016638_2,-0.8498093501366866,False
NC_020064_0,0.9999993390080022,True
NZ_AP013357_0,0.9999993390080022,True
NZ_CP020870_0,-1.031541848538373,False
NZ_CP020870_1,-1.6466097165012654,False
NZ_CP020870_2,1.0503209106608524,True
NC_020813_0,0.9999993390080022,True
NZ_CP012352_0,0.9999993390080022,True
NC_009718_0,-1.209932738590828,False
NC_009718_1,-1.2190431129252401,False
NC_009718_2,-1.195242390429547,False
NC_009718_3,-1.0005620161557316,False
NC_009718_4,-1.0857481111785232,False
NC_009718_5,-1.0571950071733822,False
NC_018150_0,0.9999993390080022,False
NZ_CP020574_0,-1.023993364965721,False
NZ_CP020574_1,-1.1611719601743486,False
NZ_CP020574_2,1.1127265311643642,True
NZ_CP020581_0,0.9999993390080022,True
NZ_AP017936_0,0.9999993390080022,True
NZ_CP012622_0,0.9999993390080022,True
NZ_CP006804_0,0.9999993390080022,True
NZ_CP012959_0,-1.0150503668092503,False
NZ_CP012959_1,-0.7982981258191357,False
NZ_CP012959_2,-0.9952092778219053,False
NZ_CP012959_3,-1.0307423282231893,False
NZ_CP023752_0,0.9999993390080022,True
NC_023045_0,-1.0471137492844795,False
NC_023045_1,1.022264986534006,True
NC_015744_0,2.005236307998661,True
NC_015744_1,-1.0750349340179837,False
NZ_CP006030_0,0.9999993390080022,True
NC_016937_0,0.40183416960647533,False
NC_016937_1,-0.5557879823286866,True
NC_016937_2,-1.2341020882528737,False
NC_021052_0,0.9999993390080022,True
NZ_CP009111_0,-1.0986042249118617,False
NZ_CP009111_1,-1.2125802961766878,False
NZ_CP009111_2,1.730170261546229,True
NC_010995_0,0.9999993390080022,True
NC_015690_0,0.9999993390080022,True
NZ_CP007275_0,-1.0450294814775616,False
NZ_CP007275_1,1.519543232518666,True
NZ_CP007275_2,-1.1863671304263248,False
NC_008309_0,-1.025420682482329,False
NC_008309_1,-1.0647047577257267,False
NC_008309_2,-1.0243016445093558,False
