RefSeq_oriC,Prediction,Correct
NC_013165_1,-1.1596075474512881,False
NC_013165_2,-1.0161709837591113,False
NC_019955_0,0.9999320490793897,True
NZ_CP022291_0,0.9999320490793897,True
NZ_CP022096_0,0.9999320490793897,True
NZ_AP018052_0,1.05247071562792,True
NZ_AP018052_1,-1.020189307358664,False
NC_013209_0,0.9999320490793897,True
NZ_CP007605_0,-0.9190799171129536,False
NZ_CP007605_1,-0.8974029531381982,False
NZ_CP007605_2,-1.041473811419892,False
NZ_CP007605_3,-1.0363569081086164,False
NZ_CP007605_4,-1.013829349896299,False
NC_014625_0,-1.0553799468787188,False
NC_014625_1,1.5136400647579924,False
NC_014625_2,-1.0566695827151031,False
NC_012034_0,0.9999320490793897,True
NC_021991_0,0.9999320490793897,True
NC_015388_0,0.48469527831676995,False
NC_015388_1,-0.7788106013471614,False
NC_015388_2,-1.115534103983948,False
NZ_CP009261_0,0.9999320490793897,True
NC_016589_0,0.9999320490793897,True
NZ_LT960788_0,0.9999320490793897,True
NC_009138_0,0.9997433048678879,True
NC_014394_0,0.9999320490793897,True
NC_014960_0,1.0005136608831995,True
NC_014960_1,-1.5694947503738357,False
NC_015662_0,1.012898360432568,True
NC_015662_1,-1.013735807442317,False
NC_010515_0,1.0004439049951364,True
NC_011333_0,-1.231113971184386,False
NC_011333_1,-1.0214957342303785,False
NC_011333_2,-0.8665581774807842,False
NC_011333_3,-1.0558736125397,False
NC_011333_4,-1.0355042567958757,False
NC_022550_0,-1.127929402715556,False
NC_022550_1,-1.464293574656943,False
NC_022550_2,-1.1090250965245767,False
NC_022550_3,-1.1556037657184683,False
NC_022550_4,-1.0075142281197893,False
NC_013961_0,1.020604606878222,True
NC_013961_1,-1.0098878163945253,False
NC_002942_0,0.9999320490793897,True
NC_008751_0,0.9997433048678879,True
NC_002696_0,-0.14286029588922933,True
NC_002696_1,-1.2687223405872894,False
NC_002696_2,-1.0623045561958984,False
NC_017927_0,0.9999320490793897,True
NC_011144_0,1.2522847090214233,True
NC_011144_1,-1.6398722556388785,False
NC_011144_2,-1.233875958025437,False
NC_011144_3,-1.2117279216039956,False
NC_011144_4,-1.050463367387949,False
NZ_CP023174_0,0.9999320490793897,True
NC_000911_0,-1.2132661304387193,False
NC_000911_1,-1.1571851400856596,False
NC_000911_2,-1.0020584858347954,False
NC_000911_3,-1.1087505151023302,False
NC_000911_4,-1.0153701254031953,False
NC_000911_5,-1.015543074528268,False
NC_009257_0,1.1868268300298288,True
NC_009257_1,-1.2500278543528518,False
NC_009257_2,-1.0003418500466532,False
NZ_CP013467_0,0.9999320490793897,True
NC_012856_0,0.35231360656406974,False
NC_012856_1,-1.0042505240264399,False
NC_023045_0,1.0195521435346881,True
NC_023045_1,-1.0111192068098385,False
NC_014552_0,-0.658251846308489,True
NC_014552_1,-1.114289675540335,False
NC_014552_2,-1.2230416967751845,False
NC_014552_3,-1.1064567531562242,False
NC_014552_4,-1.176827545670414,False
NC_014552_5,-1.1393427249357808,False
NC_014552_6,-1.050695337020941,False
NC_014552_7,-1.0150366721261443,False
NC_022997_0,-0.43167629274281527,False
NC_022997_1,-1.0244214500376652,False
NC_022997_2,-1.5035563660274471,False
NC_022997_3,-0.9998031382620391,False
NC_008062_0,1.000353989476337,True
NC_008062_1,-1.0202233125317557,False
NC_008062_2,-1.0202233125317557,False
NC_022270_0,1.1938798623029063,True
NC_022270_1,-1.3932564483605185,False
NZ_CP025046_0,1.2699409560532215,True
NZ_CP025046_1,-1.0143786137705044,False
NC_021710_0,1.0008010836162873,True
NC_021710_1,-1.0279219904301735,False
NC_015164_0,-0.38546535483789857,False
NC_015164_1,-0.8706011228111104,True
NC_015164_2,-1.0850242310990277,False
NC_015164_3,-1.0197874935700222,False
NC_017168_0,-0.08363429810230816,True
NC_017168_1,-1.1748235354185406,False
NC_017168_2,-0.9896934142998655,False
NC_017168_3,-1.0091455950495751,False
NC_011365_0,0.2661463480949253,False
NC_011365_1,-1.0711959271635871,False
NC_011365_2,-1.0490988448516996,False
NC_011365_3,-1.034893089848567,True
NC_020972_0,-1.0016947778482796,False
NC_020972_1,1.104906299894565,True
NC_011958_0,-1.0152582957333331,False
NC_011958_1,-1.022746549259069,False
NC_011958_2,-1.028703850116245,False
NC_011958_3,-1.032022210936419,False
NC_011958_4,-1.0283627126167696,True
NC_011958_5,-1.0049397457715523,False
NC_011958_6,-0.9998270282990243,False
NZ_CP021669_0,1.0694501588002963,True
NZ_CP021669_1,-1.0074062426669181,False
NZ_CP017237_0,0.9999320490793897,True
NC_020975_0,-0.9996534465403863,False
NC_020975_1,1.0961968610088482,True
NC_002163_0,1.2257798340412611,True
NC_002163_1,-0.9993651622918103,False
NC_002163_2,-1.0148204199731774,False
NC_017532_0,1.0551138903950585,True
NC_017532_1,-1.02088791993262,False
NC_005140_0,2.578024302146871,True
NC_005140_1,-1.0166730129912205,False
NC_016812_0,0.9113095282056056,True
NC_016812_1,-0.7815041902043172,False
NC_016812_2,-0.9881999824744669,False
NC_016812_3,-1.4633399854542057,False
NC_016812_4,-1.1002943945253074,False
NC_016812_5,-1.048506719264652,False
NC_020977_0,-0.9990890320836323,False
NC_020977_1,1.0938264271890992,True
NZ_CP007604_0,-1.0768707044491075,True
NZ_CP007604_1,-0.6580115233467163,False
NZ_CP007604_2,-1.1357440283208584,False
NZ_CP007604_3,-1.0645972217268573,False
NZ_CP007604_4,-1.1330108088931619,False
NC_003197_0,1.0490040532995897,True
NC_003197_1,-1.005897193415934,False
NC_007626_0,-0.1678911509366694,True
NC_007626_1,-1.8343837504708356,False
NC_007626_2,-1.0333364309464352,False
NC_007626_3,-1.01403250977532,False
NC_016632_0,0.9999320490793897,True
NZ_CP022709_0,0.9997950040182166,True
NZ_CP022709_1,-1.0293637167556549,False
NC_018079_0,1.0004055908925897,True
NC_017660_0,1.1323246951203165,True
NC_017660_1,-1.1952435479379213,False
NC_017660_2,-1.0207702117467088,False
NC_017660_3,-1.110179377486035,False
NC_017660_4,-1.013508105395915,False
NC_021084_0,-0.9759822253637944,False
NC_021084_1,-1.019334687117266,False
NC_021084_2,-1.0783166534330073,False
NC_021084_3,-1.0924915874047523,False
NC_021084_4,-1.0049754920434575,False
NC_021084_5,-1.2670862743163562,False
NC_003454_0,-1.0914597553600354,False
NC_003454_1,-1.0548811920207593,False
NC_003454_2,-1.0145023738689938,False
NC_003454_3,-1.0180835858830628,True
NC_003454_4,-1.0260160938116494,False
NC_014029_0,0.17146720248059122,True
NC_014029_1,-0.6565636623544444,False
NC_014029_2,-1.0188792709378456,False
NC_014029_3,-1.0117499089210193,False
NZ_LT906447_0,1.0847019847873929,True
NZ_LT906447_1,-1.0015933408486157,False
NC_006814_0,0.9999320490793897,True
NC_017506_0,1.0307249811393886,True
NC_017506_1,-1.0258166119280938,False
NC_002505_0,0.9999320490793897,True
NC_011663_0,0.9999320490793897,True
NC_017075_0,1.4935259656780877,True
NC_017075_1,-1.0211122664554049,False
NC_017075_2,-1.315246374131207,False
NC_017075_3,-1.031015732123266,False
NC_017075_4,-1.0135818367268437,False
NC_006370_0,0.9999320490793897,True
NZ_CP012745_0,1.0002955266858171,True
NZ_CP012745_1,-1.2187238214397391,False
NZ_CP012745_2,-1.0049397457715523,False
NC_011027_0,0.9995334322676959,True
NC_014926_0,1.472443181316927,True
NC_014926_1,-1.009042563154794,False
NC_014926_2,-1.2008208844513044,False
NC_021500_0,1.8096246390463753,True
NC_021500_1,-1.045732345496135,False
NZ_CP008884_0,1.077396579566467,True
NZ_CP008884_1,-1.0106397414770365,False
NC_007777_0,1.0130422507549488,True
NC_007777_1,-1.0106850295718042,False
NC_007777_2,-1.3370918242385779,False
NC_007777_3,-1.0246865205602953,False
NC_007777_4,-1.021804853589459,False
NC_015137_0,1.9952863635023723,True
NC_015137_1,-1.020358461228171,False
NC_007508_0,1.0313141871985634,True
NC_007508_1,-1.0200589354720089,False
NC_020195_0,-1.154251826471083,False
NC_020195_1,-1.0234339025713846,False
NC_020195_2,-1.166901485772315,False
NC_020195_3,-1.106866242216129,False
NC_020195_4,-1.0186383942040331,False
NC_017509_0,-0.9943937954903896,True
NC_017509_1,-1.1040943908439553,False
NC_017509_2,-1.0852912199184468,False
NC_017509_3,-1.2930552777458653,False
NC_017509_4,-1.0472062983246397,False
NC_017509_5,-1.0247151670779013,False
NZ_CP023728_0,0.9999320490793897,True
NC_006834_0,-0.36152668083548267,True
NC_006834_1,-1.0000775044086376,False
NC_006834_2,-1.5068020049263007,False
NC_020181_0,2.566628531506935,True
NC_020181_1,-1.1153586447867676,False
NC_010167_0,1.0002198453828148,True
NC_018406_0,-1.0778782524757,True
NC_018406_1,-1.0778782524757,False
NC_018406_2,-1.1174102269611987,False
NC_013799_0,-0.9997371580874477,False
NC_013799_1,-1.1586755986658384,False
NC_013799_2,-1.1806910547532121,False
NC_013799_3,-1.024287732364507,False
NC_013799_4,-1.0307808034779962,False
NC_013799_5,-1.0460752429408453,True
NC_013799_6,-1.0070861859084212,False
NC_008789_0,0.9995334322676959,False
NC_017517_0,1.3089507253393142,True
NC_017517_1,-1.0676273883965743,False
NC_017517_2,-0.9507695890622196,False
NC_018415_0,-0.9948260717602873,False
NC_018415_1,-1.0152582957333331,False
NC_018415_2,-1.028703850116245,False
NC_018415_3,-1.0319713051140136,False
NC_018415_4,-1.0216827450936998,False
NZ_CP011348_0,-0.9997371580874477,True
NZ_CP011348_1,-1.2877991726083744,False
NZ_CP011348_2,-1.0706044232645135,False
NZ_CP011348_3,-1.1451390506871784,False
NZ_CP011348_4,-1.0017168983181088,False
NZ_CP011348_5,-1.0130280048584561,False
NC_014962_0,-1.332892909913105,False
NC_014962_1,-1.025520283227558,False
NC_014962_2,-1.1446338147994775,False
NC_014962_3,-1.1188730223056647,False
NC_014962_4,-1.019490778232723,False
NC_014962_5,-1.0446034224702467,False
NC_021050_0,2.7546032871680373,True
NC_021050_1,-1.398471761319784,False
NC_015663_0,1.576748519089917,True
NC_015663_1,-1.2191854850630657,False
NC_009749_0,0.9999320490793897,False
NC_017548_0,1.063777408754583,True
NC_017548_1,-1.012673830842716,False
NC_023075_0,1.0198129570526993,True
NC_023075_1,-1.0255196356399674,False
NC_015703_0,1.333664823604777,True
NC_015703_1,-0.7235594023238443,False
NC_020509_0,-0.9430932728438544,False
NC_020509_1,-1.0021571884551443,True
NC_020509_2,-1.023456918185489,False
NC_020509_3,-1.0381100557977456,False
NC_020509_4,-1.0403871883356581,False
NZ_AP012273_0,1.062346475319969,True
NZ_AP012273_1,-1.0184426935573194,False
NC_021884_0,1.0097762063498932,True
NC_021884_1,-0.9993488249608911,False
NZ_CP009042_0,0.9999320490793897,True
NZ_CP007603_0,-1.0071703113127066,True
NZ_CP007603_1,-1.0102824271273514,False
NZ_CP007603_2,-1.1241647202768954,False
NZ_CP007603_3,-0.9956635406886543,False
NZ_CP007603_4,-1.0163119807393466,False
NZ_CP007603_5,-1.032480067274407,False
NZ_CP007603_6,-1.032480067274407,False
NC_006908_0,-1.1866078551792727,False
NC_006908_1,-1.0652850595116528,False
NC_006908_2,0.25036449581778,False
NC_006908_3,-0.9968090457167742,False
NC_006908_4,-1.1250911458747632,False
NC_006908_5,-1.0080768239208462,False
NC_007348_0,-0.7967620419944703,True
NC_007348_1,-1.054460572590643,False
NC_007348_2,-1.022746549259069,False
NC_007348_3,-1.0131854590737257,False
NZ_CP025027_0,0.9999320490793897,True
NC_014034_0,-2.0809468053324673,False
NC_014034_1,1.003753869755811,True
NC_014034_2,-1.4671723600809239,False
NC_014034_3,-1.0075253729663567,False
NC_022106_0,-1.0009469231043235,False
NC_022106_1,1.3379349109847274,True
NC_017451_0,-0.27965718757522584,True
NC_017451_1,-0.9487717146870454,False
NC_017451_2,-1.0239418320497018,False
NC_017451_3,-1.0767412331149737,False
NZ_CP007634_0,1.0075331080128445,True
NZ_CP007634_1,-1.014048384692587,False
NC_015519_0,1.027714203353276,True
NC_015519_1,-1.0050105816291373,False
NC_011916_0,0.8270351412153536,True
NC_011916_1,-1.0302641822990788,False
NZ_CP011330_0,-1.1580408303722303,False
NZ_CP011330_1,-1.0273778969230714,True
NZ_CP011330_2,-1.031555482174185,False
NZ_CP011330_3,-1.002674745214592,False
NZ_CP011330_4,-1.0357385597224615,False
NZ_CP011330_5,-1.3711993862335285,False
NZ_CP011330_6,-1.1052824438715172,False
NC_010508_0,0.9999320490793897,True
NC_014391_0,1.373458323940116,True
NC_014391_1,-1.0276147162397509,False
NC_014391_2,-1.1482866440983353,False
NC_014391_3,-1.1302700605462173,False
NC_014391_4,-1.1766038131925436,False
NC_014391_5,-1.5774829111573192,False
NC_014391_6,-1.0604380114933756,False
NC_014391_7,-1.2740271852443508,False
NC_014391_8,-1.0235248418828755,False
NZ_CP008860_0,0.9999320490793897,True
NC_022911_0,-0.8351811842722734,False
NC_022911_1,-1.028892414272847,False
NC_022911_2,-1.0090069118082718,False
NC_022911_3,-1.0198305417092124,False
NC_022911_4,-0.9986329550207822,False
NC_017325_0,-1.4530722280120054,True
NC_017325_1,-1.3156293768594916,False
NC_017325_2,-1.0480029470669203,False
NC_017542_0,0.9999320490793897,True
NC_007761_0,-1.419764129936067,True
NC_007761_1,-1.6272443138707198,False
NC_007761_2,-1.0185673291165367,False
NC_007761_3,-1.0602637615489536,False
NC_007761_4,-1.43164981764241,False
NC_016002_0,0.9971434521098983,True
NC_016002_1,-1.01679276709993,False
NC_015222_0,1.3625040689552952,True
NC_015222_1,-1.5570751197821062,False
NC_015222_2,-1.0042190363199675,False
NC_015222_3,-1.015738894521406,False
NC_007964_0,1.0628392032542449,True
NC_007964_1,-1.0070549488815468,False
NC_007964_2,-1.0032618126987538,False
NZ_CP025442_0,0.9999320490793897,True
NC_017379_0,-1.0979675296941034,True
NC_017379_1,-1.0026717465319317,False
NC_017379_2,-1.1633476824001443,False
NC_017379_3,-1.0182107635629345,False
NC_017379_4,-1.012110848651873,False
NC_017379_5,-1.0706032946177553,False
NC_017512_0,1.9428746880380734,True
NC_017512_1,-0.9908830464213141,False
NC_017512_2,-1.0000673096187436,False
NZ_CP006825_0,0.1339934772267659,False
NZ_CP006825_1,-0.8047300187714663,False
NZ_CP006825_2,-1.0417042070149316,False
NC_011770_0,1.0036501033467884,True
NC_011770_1,-1.6480853354103653,False
NC_011770_2,-1.1521988418508906,False
NC_011770_3,-1.0239795646981813,False
NC_008011_0,1.250136669799942,True
NC_008011_1,-1.1377670039081815,False
NC_021879_0,1.0257791418559057,True
NC_021879_1,-1.0893443004943046,False
NC_021879_2,-1.052695934200501,False
NC_021879_3,-1.242514916064871,False
NZ_CP023391_0,0.9999320490793897,True
NZ_LT906445_0,0.9999320490793897,True
NZ_AP014622_0,1.394637808873588,True
NZ_AP014622_1,-1.4464486948777884,False
NZ_AP014622_2,-1.0559629015362768,False
NZ_LT630287_0,0.9999320490793897,True
NC_008609_0,1.239563595080269,True
NC_008609_1,-1.3728178463179654,False
NC_008609_2,-1.0036322966145415,False
NC_017934_0,-1.2120289346893722,True
NC_017934_1,-1.1162026435884806,False
NC_017934_2,-1.003319673252208,False
NC_017934_3,-1.1750964674945417,False
NC_017934_4,-1.0077968052578408,False
NC_018020_0,0.8031982563139755,False
NC_018020_1,0.1970104151698413,True
NC_017192_0,0.9815436110833025,False
NC_017192_1,-1.0148457980762666,False
NC_017192_2,-1.0102765722136846,False
NC_017671_0,1.0468538310543343,True
NC_017671_1,-1.0180168655751638,False
NC_017671_2,-1.0199797130146928,False
NC_009511_0,-0.8060151705306575,True
NC_009511_1,-1.0789235327462885,False
NC_009511_2,-1.05250558432033,False
NC_009511_3,-1.0416417821207213,False
NC_009511_4,-1.2294264988256751,False
NC_009511_5,-1.2294264988256751,False
NZ_CP013430_0,0.9999320490793897,True
NC_022538_0,0.9999320490793897,True
NC_022514_0,0.3541372520362236,True
NC_022514_1,-1.0295843570374936,False
NC_022514_2,-1.0295843570374936,False
NC_019693_0,-1.2534095251406479,True
NC_019693_1,-1.0153430726933488,False
NC_019693_2,-1.044230575155333,False
NC_019693_3,-1.0937538523942019,False
NC_019693_4,-1.0185667555546738,False
NC_019693_5,-1.0417777237853452,False
NC_019693_6,-1.0077294224510078,False
NC_002488_0,0.7417315956261517,True
NC_002488_1,-1.0867710098712289,False
NC_002488_2,-1.3889486929899713,False
NC_002488_3,-1.0155380626633113,False
NC_002488_4,-1.0035062386308065,False
NC_013971_0,0.9999320490793897,True
NC_019563_0,-0.6278169795419908,True
NC_019563_1,-0.39616310094473395,False
NC_019563_2,-1.0335465386689586,False
NC_019563_3,-1.1276765157220021,False
NC_009080_0,-0.8103677521090562,False
NC_009080_1,-1.0084538610393574,True
NC_009080_2,-1.257278241734384,False
NC_019753_0,-1.6359820817218642,True
NC_019753_1,-1.0421926271953241,False
NC_019753_2,-0.9917128504303259,False
NC_019753_3,-1.0995357679129123,False
NC_019753_4,-1.0346911769114238,False
NC_019753_5,-1.0586416921997008,False
NC_018607_0,-1.1538842405933147,False
NC_018607_1,-0.9909633314069888,True
NC_018607_2,-0.9993514354158899,False
NC_018607_3,-1.0218832016225585,False
NC_018607_4,-1.2284354882967827,False
NC_018607_5,-1.0507732733648831,False
NC_009380_0,1.0284894105115514,True
NC_009380_1,-1.3067051998025727,False
NC_009380_2,-1.021552917526635,False
NC_007354_0,0.9999320490793897,True
NC_016810_0,1.000417553299715,True
NC_009720_0,0.39381230099195985,False
NC_009720_1,-1.136648982626995,False
NC_009720_2,-1.281261082993752,True
NC_009720_3,-1.3557222972241059,False
NC_009720_4,-1.0131407103427827,False
NC_015497_0,0.9999320490793897,True
NC_008510_0,0.9997433048678879,False
NC_014761_0,0.9866624237508139,False
NC_014761_1,-1.1719386181352585,False
NC_014761_2,-1.013605854336121,False
NC_011769_0,-0.5807352445614429,False
NC_017583_0,1.2994152505987548,True
NC_017583_1,-1.0202444329164004,False
NZ_CP007659_0,1.6759368257108056,True
NZ_CP007659_1,-1.003795374448516,False
NZ_CP018020_0,1.4432680300776974,True
NZ_CP018020_1,-1.1257792295033946,False
NZ_CP018020_2,-1.0349068914694302,False
NZ_CP018020_3,-1.3170574160155448,False
NZ_CP018020_4,-1.0574977615920327,False
NZ_CP018020_5,-1.0304115052755387,False
NC_018286_0,0.23458718844530235,True
NC_018286_1,-1.0053767884622795,False
NC_020211_0,0.9999320490793897,True
NC_021834_0,1.1531927203537995,True
NC_021834_1,-1.2004677376268456,False
NC_021834_2,-1.0190616892904538,False
NC_014837_0,1.0192680497845705,True
NC_014837_1,-1.0608628447285904,False
NC_014837_2,-1.0142855383085427,False
NZ_CP009633_0,1.1369093529622836,True
NZ_CP009633_1,-1.1716777101819682,False
NZ_CP009633_2,-1.0198251303189076,False
NC_018268_0,1.0244213996054645,True
NC_018268_1,-1.0444358128469853,False
NC_018268_2,-1.013471764843815,False
NC_007356_0,1.2153464417071964,True
NC_007356_1,-1.8862213713388067,False
NC_021508_0,1.0350739993831217,True
NC_021508_1,-1.0260209576284902,False
NC_021508_2,-1.0205720306048258,False
NZ_CP022436_0,1.4227156755379857,True
NZ_CP022436_1,-1.0694967389962224,False
NZ_CP022436_2,-1.1044723770307607,False
NZ_CP022436_3,-1.0030217237906252,False
NZ_CP022436_4,-1.02452604707105,False
NC_007880_0,0.9999320490793897,False
NZ_CP007669_0,1.2970162239669873,True
NZ_CP007669_1,-1.1350082875332825,False
NZ_CP007669_2,-1.0273278941436113,False
NC_013123_0,-1.0285237117315384,False
NC_013123_1,-1.0285237117315384,False
NC_013123_2,-1.0021338194758593,False
NC_013123_3,-1.0311819697244298,False
NC_013123_4,-1.0311819697244298,False
NC_013123_5,-1.0002099137366267,False
NC_015380_0,-0.9893739580602174,False
NC_015380_1,-0.700295255488272,False
NC_015380_2,-1.1004449736233548,False
NC_015380_3,-1.087002712161934,False
NC_022886_0,-0.8351811842722734,False
NC_022886_1,-1.028892724602728,False
NC_022886_2,-1.0090071912243568,False
NC_022886_3,-1.0198306552270262,False
NC_022886_4,-0.9986335720318644,False
NC_021822_0,1.0004439049951364,False
NC_017378_0,-1.0653801241359426,False
NC_017378_1,-1.0259575725979682,True
NC_017378_2,-1.1545678798813421,False
NC_017378_3,-1.1664049397807057,False
NC_017378_4,-1.0393858942368874,False
NC_017378_5,-1.1383179957238676,False
NC_009254_0,-0.965682841041855,False
NC_009254_1,-1.0130972531070208,True
NC_020520_0,1.0149267254120238,True
NC_020520_1,-1.0769076208946737,False
NC_020520_2,-1.5440680108183793,False
NC_020520_3,-1.1338671266917126,False
NC_020520_4,-1.0098605160876568,False
NZ_CP008820_0,0.9999320490793897,False
NC_009497_0,1.497864959292765,True
NC_009497_1,-1.0084103597118252,False
NC_009497_2,-0.9851052446862392,False
NC_009497_3,-1.034004961614472,False
NC_009497_4,-1.0214784107225805,False
NC_014640_0,1.084531073370374,True
NC_014640_1,-1.0205666233620159,False
NC_018604_0,-1.045989131720547,False
NC_018604_1,-1.1232228487172344,True
NC_018604_2,-1.0465975629538216,False
NC_018604_3,-1.0107432452240213,False
NC_018604_4,-1.0376840541626544,False
NC_018604_5,-1.0779476297168182,False
NC_021844_0,0.9999320490793897,True
NZ_CP023001_0,0.9999320490793897,True
NC_010322_0,1.0814135559072282,True
NC_010322_1,-1.2880795093681146,False
NC_010322_2,-1.020679679324929,False
NZ_CP007757_0,1.0317864577156035,True
NZ_CP007757_1,-1.0036633586820765,False
NC_014718_0,-1.1161582469372897,False
NC_014718_1,-0.5375865321454123,True
NC_014718_2,-1.0131854590737257,False
NC_014718_3,-1.0131854590737257,False
NZ_CP025258_0,0.9999320490793897,True
NZ_LT604076_0,0.9999320490793897,True
NZ_CP024974_0,0.9997433048678879,True
NC_017741_0,-0.8842593370259246,False
NC_017741_1,-1.044395633896671,False
NC_017741_2,-1.044395633896671,True
NC_017741_3,-1.1256983604348116,False
NC_017741_4,-1.023150585392103,False
NC_011883_0,2.9545134194897846,True
NC_011883_1,-1.0158273493115937,False
NC_006677_0,-0.5927013541185486,False
NC_006677_1,1.0001846292890084,True
NC_006677_2,-1.0807387185863613,False
NC_008786_0,-1.0751599101336806,True
NC_008786_1,-1.0654290050061954,False
NC_008786_2,-1.0088890535553015,False
NC_008786_3,-2.0432443874300867,False
NC_008786_4,-1.8672249954317097,False
NC_008786_5,-1.837682994690483,False
NC_008786_6,-1.0928105141462945,False
NC_008786_7,-1.0217464226251147,False
NC_016146_0,0.14658117657390246,False
NC_016146_1,-1.1906930429428693,False
NC_016146_2,-1.005011031128256,False
NC_016146_3,-1.0305460112747094,False
NC_016146_4,-1.0963977189852878,False
NC_016146_5,-1.0319713051140136,False
NZ_CP009495_0,1.5462822013390847,True
NZ_CP009495_1,-1.7965659665119,False
NZ_CP009495_2,-1.8051481157521403,False
NZ_CP009495_3,-1.4678972654708113,False
NZ_CP009495_4,-1.076944167110697,False
NZ_CP009495_5,-1.0319245582065841,False
NC_018527_0,0.9999320490793897,True
NC_007519_0,1.059499851555386,True
NC_007519_1,-1.0758199216151931,False
NC_021184_0,0.9999320490793897,True
NZ_CP023390_0,0.9999320490793897,True
NC_013504_0,0.9999320490793897,True
NC_013161_0,-1.114510447465153,False
NC_013161_1,-1.201909224199583,False
NC_013161_2,-1.0032397479921125,False
NC_013161_3,-1.080837045926189,False
NC_013161_4,-0.9988701001412617,False
NC_013161_5,-1.0140807889274877,False
NC_013161_6,-1.0169909768933971,False
NZ_CP023643_0,0.9999320490793897,True
NC_014013_0,-1.0156698723555175,True
NC_014013_1,-1.0298708774994916,False
NC_014013_2,-1.0298708774994916,False
NC_014013_3,-1.030692723343976,False
NC_014013_4,-1.0159561043505798,False
NC_014013_5,-1.0159561043505798,False
NC_014013_6,-1.0159561043505798,False
NC_014013_7,-1.0001152120628243,False
NC_009839_0,1.0485145656617183,True
NC_009839_1,-1.216050792448386,False
NC_009839_2,-1.0279973424598845,False
NC_009839_3,-1.012350279353627,False
NC_015555_0,0.9999320490793897,True
NC_008702_0,0.998925347119763,True
NC_008702_1,-1.0159810897996246,False
NC_023003_0,0.8824821460096421,False
NC_023003_1,-1.3169817052351513,True
NC_023003_2,-1.03226566723695,False
NC_007969_0,1.1534110160704776,True
NC_007969_1,-0.9993049307243291,False
NC_007969_2,-1.053511028232486,False
NC_007969_3,-1.216735338880846,False
NC_007969_4,-1.0351520435804824,False
NC_007969_5,-1.0441518225320587,False
NC_007969_6,-1.0165265645487702,False
NZ_CP009054_0,0.9999320490793897,True
NC_015185_0,0.24338186161671072,True
NC_015185_1,-0.9801146836455255,False
NC_015185_2,-1.01028599878589,False
NC_015185_3,-1.1661017242494873,False
NC_015185_4,-1.0195628422320349,False
NC_015185_5,-1.0078105625802616,False
NC_022653_0,0.9999320490793897,True
NZ_CP006823_0,-0.005009146395551944,False
NZ_CP006823_1,-0.5169170332922315,False
NZ_CP006823_2,-1.0175045550440993,False
NC_014215_0,1.0262617378360224,True
NC_014215_1,-1.3191046165567863,False
NC_014215_2,-1.5568280316326062,False
NC_014215_3,-1.0037296618785954,False
NC_015656_0,1.1634337723647645,True
NC_015656_1,-0.7895046804585926,False
NC_015656_2,-1.3405379614704112,False
NC_015656_3,-1.012222497774304,False
NC_005070_0,0.9995334322676959,True
NC_016446_0,-1.1894797861064328,False
NC_016446_1,-1.1894797861064328,True
NC_016446_2,-1.0129551881115058,False
NC_016446_3,-1.0129551881115058,False
NC_016446_4,-1.0023639790985053,False
NC_021726_0,0.9999320490793897,True
NC_004310_0,-0.6294376865014053,True
NC_004310_1,-0.9996827725283017,False
NC_004310_2,-1.0224286581374438,False
NC_010519_0,0.15206209582028674,False
NC_010519_1,-1.0005597636496057,False
NC_010519_2,-1.0256200759561418,False
NC_010519_3,-1.0172110609042884,False
NC_010519_4,-1.0425181908272103,False
NZ_CP022290_0,0.9999320490793897,True
NC_021089_0,-1.1731195797925347,False
NC_021089_1,-1.1619634385654871,False
NC_021089_2,-1.0296165747501087,False
NC_021089_3,-1.0114165521387273,False
NC_021089_4,-0.9984113202913258,False
NC_021089_5,-1.0417257570902771,False
NC_021089_6,-1.0089019952919793,False
NC_021089_7,-1.0352729804263712,False
NC_021089_8,-1.034123887591293,False
NC_020126_0,0.9999320490793897,True
NC_008060_0,0.9997433048678879,True
NC_010001_0,0.9999320490793897,True
NC_020969_0,-0.9977656121154945,False
NC_020969_1,1.337879363795337,True
NC_021812_0,1.0004123704211052,True
NC_017376_0,-0.774605056410949,False
NC_017376_1,-1.1475088897125696,False
NC_017376_2,-1.0263177365741294,False
NC_017376_3,-1.0355992261451954,False
NC_017376_4,-1.0361285885006746,False
NZ_CP022354_0,1.006629450169389,True
NZ_CP022354_1,-1.030401571774605,False
NC_013061_0,0.9999320490793897,True
NC_023029_0,-0.32899893854953266,False
NC_023029_1,1.4625964583921407,False
NC_015434_0,1.3365411773464713,True
NC_015434_1,-1.0526469196667643,False
NC_015434_2,-1.5731166494449846,False
NC_015434_3,-1.036093108094506,False
NC_015434_4,-1.032334967386448,False
NC_015434_5,-1.0342074828284078,False
NC_018290_0,0.9682054790426298,True
NC_018290_1,-1.1402385821566776,False
NZ_CP007782_0,1.8576430182022383,True
NZ_CP007782_1,-1.0113442044558676,False
NC_014828_0,0.054616578422257867,True
NC_014828_1,-1.3282245270616082,False
NC_014828_2,-1.2070246710243575,False
NC_014828_3,-1.0140600560373523,False
NZ_CP010114_0,-0.2637806710428032,False
NZ_CP010114_1,0.2728315125151388,False
NZ_CP010114_2,-1.2634612971277894,False
NZ_CP010114_3,-1.1755627780526376,False
NZ_CP010114_4,-1.0238695745854907,False
NC_022808_0,1.0626732335953735,False
NC_022808_1,-1.0166073270697789,False
NC_017656_0,1.0808914863050765,True
NC_017656_1,-1.077343215937888,False
