RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NC_008358,Hyphomonas neptunium ATCC 15444,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Hyphomonadaceae, Hyphomonas","(3704938.0, 257.0)",,,,3705021,False,0.6193028325615428,587.3303349018097,362820,937491.0,3654894.0,1263325.0,1693273.0,2075720.0,3017867.0,,,,0.3945844706220725,0.3926595616946151,0.3441018683169035,0.2369088906875807,0.2360364619686323,0.2033000342649809,0.0918261318092717,,,,0.0833333333333333,0.0833333333333333,0.25,0.3333333333333333,0.0277777777777777,0.1666666666666666,0.0555555555555555,,,,0.9186018967147024,0.9279786850838452,0.6080631807082864,0.6829488942849644,0.3596245374210485,0.0720213149161548,0.1290137489631688,,,,0.0,0.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.4545454545454545,,,
NC_000911,Synechocystis sp. PCC 6803,"Bacteria, Cyanobacteria, Chroococcales, Synechocystis","(323607.0, 324830.0)",,,,3573470,True,0.4772025510218359,73.25478672981262,1365028,1792678.0,21029.0,547266.0,2742912.0,2210440.0,,,,,0.3637610586877038,0.3341778778203644,0.305222278604553,0.2888696364644298,0.2011308255205799,0.1234281228178772,,,,,0.1891891891891892,0.1891891891891892,0.1891891891891892,0.2702702702702703,0.081081081081081,0.081081081081081,,,,,0.6937606535405889,0.438344444271904,0.5203965655433889,0.7021944949788751,0.247536620705884,0.247536620705884,,,,,0.2083333333333333,0.375,0.125,0.0833333333333333,0.1666666666666666,0.0416666666666666,,,,
NC_017300,Corynebacterium pseudotuberculosis 1002 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2334139.0, 2335113.0)",,,,2334828,False,0.5218919766252589,48.70809054374695,2765,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_022528,Vibrio nigripulchritudo str. SFn1 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(4089248.0, 4089729.0)",,,,4109740,False,0.4587562716862867,89.86270117759705,4093734,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_006933,Brucella abortus biovar 1 str. 9-941 chromosome 1I,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Brucella","(1161991.0, 154.0)",,,,1162204,False,0.5733554522269756,26.085345029830933,816,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,
NC_021351,Corynebacterium glutamicum SCgG1,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(1576.0, 2291.0)",,,,3350620,False,0.539321677779038,68.72042894363403,8938,295071.0,1904758.0,,,,,,,,0.8058184659673128,0.3372832776325,0.1238785037296569,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.9992735797201202,0.8009407419884091,0.0007264202798797,,,,,,,,0.6,0.12,0.28,,,,,,,
NC_009381,Yersinia pestis Pestoides F,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Yersinia","(4483111.0, 4483490.0)",,,,4517345,True,0.4764393686999775,94.50948143005373,4481801,782648.0,3321113.0,,,,,,,,0.6515427424706801,0.2606033763690589,0.2074566077567402,,,,,,,,0.0526315789473684,0.4736842105263157,0.4736842105263157,,,,,,,,0.9994625354042432,0.3588081797894378,0.0005374645957569,,,,,,,,0.4814814814814814,0.3703703703703703,0.1481481481481481,,,,,,,
NC_016609,Niastella koreensis GR20-10 chromosome,"Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Chitinophagaceae, Niastella","(7836170.0, 7836739.0)",,,,9033684,False,0.4486974527778479,191.3051404953003,7851715,1640529.0,3073411.0,,,,,,,,0.7113360957625966,0.2526841249826326,0.1947245102980095,,,,,,,,0.8,0.1,0.1,,,,,,,,0.8612810145605169,0.4762341931297161,0.1387189854394831,,,,,,,,0.4727272727272727,0.1818181818181818,0.3454545454545454,,,,,,,
NZ_AP014628,"Pseudomonas sp. St29 DNA, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6832653.0, 101.0)",,,,6833117,False,0.633170630621428,143.35354256629944,6802747,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_009719,Parvibaculum lavamentivorans DS-1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Parvibaculum","(1388180.0, 1388749.0)",,,,3914745,True,0.6232809544427542,81.50712299346924,572508,182860.0,3410108.0,926132.0,1303170.0,1768130.0,,,,,0.4393473005066875,0.410080810476036,0.4009571297512507,0.3479754165047011,0.1747624014436538,0.0172696168743913,,,,,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.1794871794871795,0.0512820512820512,,,,,0.7539393374174985,0.9994732006588772,0.792614978997342,0.5311057366935905,0.2935179735617306,0.0005267993411227,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,,,,
NZ_CP008873,"Pseudomonas aeruginosa strain F9670, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(1383232.0, 1383756.0)",,,,6794354,False,0.6614631795752768,422.90729451179504,1386177,3233463.0,252760.0,5062948.0,,,,,,,0.7953820408197148,0.2800570557298054,0.2539733716659173,0.0185910231533491,,,,,,,0.5,0.3888888888888889,0.0555555555555555,0.0555555555555555,,,,,,,0.999782486095508,0.405827732845982,0.6381827412603781,0.0002175139044919,,,,,,,0.8863636363636364,0.0454545454545454,0.0681818181818181,0.0,,,,,,
NC_007951,Burkholderia xenovorans LB400 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia","(4846890.0, 4847739.0)",,,,4895836,False,0.627558807116905,107.52497029304504,2391,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_021149,Azotobacter vinelandii CA,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Azotobacter","(5366117.0, 100.0)",,,,5366370,False,0.6567551249727469,112.61668658256532,17876,4361605.0,,,,,,,,,0.8747817288554454,0.1252182711445547,,,,,,,,,0.625,0.375,,,,,,,,,0.999345186566336,0.0006548134336641,,,,,,,,,1.0,0.0,,,,,,,,
NC_014371,Prevotella melaninogenica ATCC 25845 chromosome chromosome 1I,"Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella","(1606.0, 2409.0)",,,,1371874,True,0.4106608915979164,31.623884916305546,1238827,135292.0,840122.0,459863.0,,,,,,,0.5416666666666666,0.4162971369809758,0.2708333333333333,0.1657761272954523,,,,,,,0.5,0.125,0.3125,0.0625,,,,,,,1.0,0.9988914109429278,0.0,0.184828381886357,,,,,,,0.125,0.125,0.5,0.25,,,,,,
NC_015422,Alicycliphilus denitrificans K601 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Alicycliphilus","(42009.0, 42267.0)",,,,4995263,False,0.6798318727162114,104.67372751235962,15722,4518542.0,3972003.0,876359.0,3531698.0,3107871.0,2120077.0,,,,0.5004851425123267,0.3716754876554777,0.279802845461441,0.2273441013982014,0.1624848249684886,0.1275371276633418,0.1007053336781495,,,,0.3142857142857143,0.2571428571428571,0.0285714285714285,0.0857142857142857,0.0857142857142857,0.1142857142857142,0.1142857142857142,,,,0.999669713251266,0.7793121772521472,0.519765679241466,0.5909608756231758,0.3106687606197518,0.1093970972757398,0.0003302867487342,,,,0.1875,0.1875,0.1875,0.25,0.0625,0.0625,0.0625,,,
NC_002163,Campylobacter jejuni subsp. jejuni NCTC 11168,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter","(1324.0, 1482.0)",,,,1641481,False,0.3054857168617851,304.3763995170593,1634389,191019.0,622659.0,,,,,,,,0.6898286891419914,0.4437568783740663,0.101020984060623,,,,,,,,0.6,0.3333333333333333,0.0666666666666666,,,,,,,,0.9988978321318563,0.7038196547300422,0.0011021678681435,,,,,,,,0.4705882352941176,0.2941176470588235,0.2352941176470588,,,,,,,
NC_018409,Mycoplasma gallisepticum NY01_2001.047-5-1P chromosome,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(965504.0, 1886.0)",,,,965525,True,0.316049817456824,21.67887568473816,858019,965400.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,0.0,0.0,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,
NZ_CP007511,"Pseudomonas balearica DSM 6083, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(4383438.0, 463.0)",,,,4383480,False,0.646553879566007,614.5212759971619,14271,3620699.0,3124514.0,,,,,,,,0.6846745736605541,0.277978338212158,0.1698708808849005,,,,,,,,0.4545454545454545,0.1363636363636363,0.4090909090909091,,,,,,,,0.9994782664362076,0.3975713782728378,0.0005217335637923,,,,,,,,0.6,0.3,0.1,,,,,,,
NC_023137,Phaeobacter gallaeciensis DSM 26640,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Phaeobacter","(3642091.0, 3642495.0)",,,,3776653,False,0.5962451408694418,616.375406742096,3684429,2949735.0,,,,,,,,,0.6727181369827026,0.3272818630172975,,,,,,,,,0.7692307692307693,0.2307692307692307,,,,,,,,,0.9989236417173382,0.0010763582826618,,,,,,,,,0.25,0.75,,,,,,,,
NC_017381,Helicobacter pylori 2018 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1478354.0, 1478505.0)","(1476828.0, 1476979.0)",,,1562832,True,0.3929347492244848,34.0720591545105,1471188,1331652.0,132870.0,1018810.0,555448.0,710122.0,,,,,0.4556547619047619,0.3519809589131435,0.3368060931265206,0.2938307905027447,0.1969625616287831,0.0684523809523809,,,,,0.125,0.03125,0.21875,0.28125,0.28125,0.0625,,,,,1.0,0.8166571624537162,0.7220254222367049,0.405599514365377,0.1667805420292064,0.0,,,,,0.0857142857142857,0.1142857142857142,0.2571428571428571,0.2571428571428571,0.1428571428571428,0.1428571428571428,,,,
NC_019435,Lactococcus lactis subsp. cremoris UC509.9,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus","(1366.0, 1521.0)",,,,2250427,False,0.3587887987479709,52.9752779006958,8126,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_014910,Alicycliphilus denitrificans BC chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Alicycliphilus","(37173.0, 37431.0)",,,,4637013,False,0.6827845856804801,513.7007477283478,9691,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_017953,Chlamydia trachomatis F/SW5,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydia/Chlamydophila group, Chlamydia","(720760.0, 721056.0)",,,,1042743,False,0.4131056262185409,23.407675743103027,4,720781.0,,,,,,,,,0.4483649890668076,0.4397611808373687,,,,,,,,,0.1818181818181818,0.8181818181818182,,,,,,,,,0.663276785382241,0.0011017243302879,,,,,,,,,0.5,0.5,,,,,,,,
NZ_CP008871,"Pseudomonas aeruginosa strain W45909, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6777524.0, 482.0)",,,,6777566,False,0.6623892707204917,142.6538872718811,6758965,6164872.0,1149372.0,,,,,,,,0.8514845462438049,0.2672178020751626,0.0389126382710267,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,,0.9994008483845064,0.4728449597699824,0.0005991516154935,,,,,,,,0.8627450980392157,0.0980392156862745,0.0392156862745098,,,,,,,
NC_003116,Neisseria meningitidis Z2491,"Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Neisseria","(219873.0, 221785.0)",,,,2184406,False,0.5180914170717348,45.79461193084717,250842,452543.0,1003840.0,,,,,,,,0.7099575061616786,0.378200241606502,0.0763452129389525,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.4935088821213994,0.9982370884558696,0.0017629115441303,,,,,,,,0.8181818181818182,0.0454545454545454,0.1363636363636363,,,,,,,
NZ_CP007605,Helicobacter pylori strain BM012B,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1579500.0, 1579650.0)","(1577904.0, 1578131.0)",,,1659060,True,0.3887623111882632,305.518630027771,1391313,1631271.0,455389.0,1059043.0,1226311.0,,,,,,0.3877884298952816,0.3757467144563919,0.2729988052568697,0.2662233163946842,0.2647298874819004,,,,,,0.2903225806451613,0.5161290322580645,0.0967741935483871,0.064516129032258,0.032258064516129,,,,,,0.5674871534851279,0.5674871534851279,0.5674871534851279,0.5,0.5,,,,,,0.3055555555555556,0.1111111111111111,0.2222222222222222,0.1666666666666666,0.1944444444444444,,,,,
NC_006138,Desulfotalea psychrophila LSv54,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfobacterales, Desulfobulbaceae, Desulfotalea","(709557.0, 709918.0)",,,,3523383,True,0.4681120389126019,78.07175922393799,28933,701017.0,2370515.0,,,,,,,,0.5635512568229203,0.5538579540084481,0.1027686596823873,,,,,,,,0.4117647058823529,0.5294117647058824,0.0588235294117647,,,,,,,,0.716389064586408,0.8821620973194617,0.0619824496353973,,,,,,,,0.5625,0.25,0.1875,,,,,,,
NZ_CP023481,"Bacillus glycinifermentans strain KBN06P03352 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(3015819.0, 3015986.0)","(3013843.0, 3014474.0)",,,4659467,False,0.4607906870034706,100.4552710056305,3057445,4619793.0,,,,,,,,,0.8133418909695211,0.1866581090304789,,,,,,,,,0.5833333333333334,0.4166666666666667,,,,,,,,,0.9995494824323728,0.0004505175676272,,,,,,,,,0.8571428571428571,0.1428571428571428,,,,,,,,
NC_019936,Pseudomonas stutzeri RCH2 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(147.0, 660.0)",,,,4575057,False,0.6252171284423341,98.09420537948608,17355,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NZ_CP021865,"Streptococcus agalactiae strain SG-M50 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2098843.0, 2098996.0)","(2097273.0, 2097480.0)",,,2116810,False,0.3548183351363608,386.4481279850006,2111391,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_013508,Edwardsiella tarda EIB202,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Edwardsiella","(3728199.0, 3728594.0)",,,,3760463,False,0.5973439972684215,642.5380337238312,3745477,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_020964,Chlamydia trachomatis F/SotonF3 high quality draft genome sequence,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydia/Chlamydophila group, Chlamydia","(720804.0, 721100.0)",,,,1042789,False,0.4130212344012067,24.052828550338745,4,720824.0,,,,,,,,,0.4483431161688474,0.4397586005276739,,,,,,,,,0.1818181818181818,0.8181818181818182,,,,,,,,,0.6632111666883604,0.0010939834012037,,,,,,,,,0.5,0.5,,,,,,,,
NC_008463,Pseudomonas aeruginosa UCBPP-PA14,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6537457.0, 482.0)",,,,6537648,False,0.6629220478067953,142.96334433555603,6532284,1139785.0,4864408.0,,,,,,,,0.916003132896992,0.1609921407664422,0.0304380228464895,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.9995950223696224,0.3222998895297706,0.0004049776303776,,,,,,,,0.9302325581395348,0.0697674418604651,0.0,,,,,,,
NC_015460,Gallibacterium anatis UMN179 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Gallibacterium","(1314647.0, 1315024.0)",,,,2687335,False,0.3987686685880249,489.1483452320099,1314510,862301.0,1723608.0,1899193.0,,,,,,,0.4578590170225574,0.4278237924310286,0.2581559167429444,0.1234989588917226,,,,,,,0.5,0.0555555555555555,0.0555555555555555,0.3888888888888889,,,,,,,0.6164341939248154,0.9993443931661018,0.1855788613399445,0.0006556068338982,,,,,,,0.2571428571428571,0.2285714285714285,0.2,0.3142857142857143,,,,,,
NZ_CP024974,"Streptococcus suis strain CZ130302 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2538693.0, 2538894.0)","(1440.0, 1592.0)",,,2538894,False,0.4119045537151216,56.227736473083496,6991,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
NC_014834,Rhodopseudomonas palustris DX-1 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Rhodopseudomonas","(364360.0, 364639.0)",,,,5404117,True,0.6544129225921644,116.24666810035706,1242,989312.0,475001.0,,,,,,,,0.4912280701754385,0.4912280701754385,0.1910507974166898,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,,1.0,0.0,0.5205208133027013,,,,,,,,0.0,1.0,0.0,,,,,,,
NC_009012,Clostridium thermocellum ATCC 27405,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(2833588.0, 2834292.0)",,,,3843301,False,0.3898658991320222,85.31534814834595,2840084,641868.0,,,,,,,,,0.8261673983933445,0.1738326016066554,,,,,,,,,0.9,0.1,,,,,,,,,0.9995548267589808,0.0004451732410191,,,,,,,,,0.5789473684210527,0.4210526315789473,,,,,,,,
NZ_CP007535,"Acinetobacter baumannii strain AC29, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(3104558.0, 3105226.0)",,,,3851648,True,0.3895335191585524,651.5135142803192,3067389,3461946.0,2303463.0,60.0,389565.0,1845257.0,1137988.0,,,,0.4561169475500492,0.3623204135433983,0.302586553712637,0.3024915396595897,0.2056718755064383,0.19335595523387,0.1022142173384926,,,,0.1147540983606557,0.1475409836065573,0.1475409836065573,0.1475409836065573,0.1475409836065573,0.1475409836065573,0.1475409836065573,,,,0.999628490321238,0.8283091459125265,0.5856155029281791,0.617076492515069,0.4059825794206941,0.3372887868569576,0.0003715096787619,,,,0.2539682539682539,0.1111111111111111,0.1746031746031746,0.1428571428571428,0.0634920634920634,0.0952380952380952,0.1587301587301587,,,
NZ_CP008864,"Pseudomonas aeruginosa strain W60856, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6896658.0, 482.0)",,,,6896700,False,0.6617866515869909,144.34482169151306,6753,5675584.0,,,,,,,,,0.9426723791906444,0.0573276208093554,,,,,,,,,0.9,0.1,,,,,,,,,0.9994457090005052,0.0005542909994948,,,,,,,,,0.9285714285714286,0.0714285714285714,,,,,,,,
NC_017246,Brucella melitensis M5-90 chromosome chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Brucellaceae, Brucella","(2012512.0, 2012963.0)",,,,2126451,False,0.5715114056237365,48.40957808494568,2011071,45295.0,1619205.0,,,,,,,,0.5504057174913431,0.520234261094405,0.2089324055722617,,,,,,,,0.5625,0.0625,0.375,,,,,,,,0.8387171524740296,0.9982027832832148,0.0017972167167851,,,,,,,,0.25,0.25,0.5,,,,,,,
NC_011985,Agrobacterium radiobacter K84 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium/Agrobacterium group, Agrobacterium","(4004860.0, 189.0)",,,,4005130,False,0.6033744223033959,658.8713445663452,3997131,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_006142,Rickettsia typhi str. Wilmington,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsieae, Rickettsia, typhus group","(1111114.0, 1111496.0)",,,,1111496,True,0.2891940231903668,25.29090785980225,616727,1107351.0,825230.0,129071.0,235626.0,,,,,,0.4496011273057396,0.2913564005951787,0.2748964393030288,0.2623708933488019,0.1473697003544151,,,,,,0.0454545454545454,0.0454545454545454,0.4090909090909091,0.4090909090909091,0.0909090909090909,,,,,,0.8685662277670212,0.7357565115849758,0.2041087274772357,0.2041087274772357,0.2642434884150242,,,,,,0.4347826086956521,0.2608695652173913,0.0434782608695652,0.1739130434782608,0.0869565217391304,,,,,
NZ_CP008706,"Acinetobacter baumannii strain AB5075-UW, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(3972097.0, 94.0)",,,,3972672,False,0.3907385256069466,666.7805948257446,3972507,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_017075,Rubrivivax gelatinosus IL144,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Rubrivivax","(5043042.0, 5043253.0)",,,,5043253,True,0.7124314405801176,108.84069085121156,44516,711648.0,4331294.0,1816361.0,2945060.0,,,,,,0.7032114590641741,0.3451633196186315,0.3346351707924143,0.0862449282488521,0.0267885409358259,,,,,,0.36,0.36,0.12,0.08,0.08,,,,,,0.999634377192522,0.6754899588558946,0.673905512377243,0.1387347847465565,0.0003656228074778,,,,,,0.75,0.0,0.0,0.0,0.25,,,,,
NZ_CP009220,"Corynebacterium deserti GIMN1.010, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(1588.0, 2273.0)",,,,2972149,False,0.5527633372351117,66.09657263755798,2951017,275166.0,566081.0,,,,,,,,0.7439531952987072,0.3241232384345079,0.1110251596796478,,,,,,,,0.6428571428571429,0.0714285714285714,0.2857142857142857,,,,,,,,0.9980933521298876,0.5373047802385886,0.0019066478701124,,,,,,,,0.5909090909090909,0.3636363636363636,0.0454545454545454,,,,,,,
NZ_AP015029,"Pseudomonas putida DNA, complete genome, strain: KF715.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(1.0, 596.0)",,,,6583377,False,0.6189408566454572,141.63104915618896,6568390,622009.0,1142987.0,,,,,,,,0.8347143006089537,0.2544845718891757,0.0653309277944837,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.999393919465938,0.4635894008778392,0.0006060805340617,,,,,,,,0.6865671641791045,0.208955223880597,0.1044776119402985,,,,,,,
NC_021052,Chlamydia trachomatis L2/434/Bu(f),"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydia/Chlamydophila group, Chlamydia","(1038546.0, 1038842.0)",,,,1038842,False,0.4132919154212094,24.81749963760376,63,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,
NC_018514,Burkholderia cepacia GG4 chromosome 2,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(2630323.0, 2631311.0)",,,,3003666,True,0.664663115006795,69.16776323318481,2630553,1380.0,,,,,,,,,0.5,0.1666666666666666,,,,,,,,,0.5,0.5,,,,,,,,,0.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,
NC_015458,Pusillimonas sp. T7-7 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Pusillimonas","(3087030.0, 3087617.0)",,,,3883605,False,0.5692012962183333,85.50405836105347,3076097,6069.0,,,,,,,,,0.8138237740248231,0.186176225975177,,,,,,,,,0.6923076923076923,0.3076923076923077,,,,,,,,,0.9991636297667768,0.0008363702332232,,,,,,,,,0.75,0.25,,,,,,,,
NC_018027,Mycobacterium chubuense NBB4 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium","(5583709.0, 589.0)","(2087.0, 2666.0)",,,5583723,True,0.6868569590576037,121.94076371192932,1940,5104389.0,1436044.0,4108816.0,3047966.0,,,,,,0.6999520700360512,0.2923879338351141,0.2506961531804879,0.2060987399278135,0.1056821431863682,,,,,,0.6,0.2,0.0666666666666666,0.0666666666666666,0.0666666666666666,,,,,,0.9998562101081536,0.8104971348386756,0.4354217928747972,0.4182962197834405,0.000379762892438,,,,,,0.5,0.0,0.0,0.25,0.25,,,,,
